username,user_id,tweet_id,timestamp,content,retweets,likes,replies,hashtags,mentions,url,verified
DayTradingTips,423537,6382064329973501932,2025-09-22T04:03:47.519181,"Pharma index declined by 1.8%. Top picks: RELIANCE, ONGC #sectoral #investment",53,747,8,#sectoral|#investment,,https://twitter.com/user/status/1016449316887247474,False
TradingGuru123,173585,5958783171156565569,2025-09-22T04:03:11.655575,FII holding worth ₹1800 crores in Pharma today. Impact on RELIANCE? #fii #markets,109,376,15,#fii|#markets,,https://twitter.com/user/status/2498588367182830914,True
FundamentalFirst,335758,7086392117562970987,2025-09-22T03:54:40.729724,"TCS breaking support! Target 900, SL 3200. #intraday #stockpick",106,153,57,#intraday|#stockpick,,https://twitter.com/user/status/3511619566902911257,False
TradingSetups,776895,6712157536092228943,2025-09-22T03:47:16.498281,"ITC breaking triangle pattern! Target 2800, SL 850. #intraday #stockpick",29,192,48,#intraday|#stockpick,,https://twitter.com/user/status/7336688146546780628,True
FundamentalFirst,102356,6147894057207172448,2025-09-22T03:43:27.266871,"TCS breaking triangle pattern! Target 4200, SL 3200. #intraday #stockpick",121,551,22,#intraday|#stockpick,,https://twitter.com/user/status/2706765181926289412,True
MarketMoves,570320,5887862354604932784,2025-09-22T03:43:11.886559,"ITC breaking flag pattern! Target 900, SL 1580. #intraday #stockpick",88,223,36,#intraday|#stockpick,,https://twitter.com/user/status/5242857255562431473,True
StockPicksDaily,919768,1105685019110886219,2025-09-22T03:40:57.826186,"ICICIBANK breaking resistance! Target 1650, SL 2650. #intraday #stockpick",38,618,40,#intraday|#stockpick,,https://twitter.com/user/status/3337190583673584104,False
InvestmentAdvice,620386,3639241711375332620,2025-09-22T03:33:47.724229,"SBI breaking support! Target 2800, SL 3900. #intraday #stockpick",124,642,29,#intraday|#stockpick,,https://twitter.com/user/status/2503137827937924407,False
TradingSetups,657526,4946039694013053190,2025-09-22T03:30:08.122675,"IT index gained by 3.2%. Top picks: HDFC, ICICI #sectoral #investment",14,686,5,#sectoral|#investment,,https://twitter.com/user/status/2111565471822382444,True
DayTradingTips,773525,5348053243574317516,2025-09-22T03:29:03.110183,"RELIANCE breaking flag pattern! Target 3500, SL 2650. #intraday #stockpick",122,245,11,#intraday|#stockpick,,https://twitter.com/user/status/5287828817470334519,True
EquityResearch,895217,1247454866707986577,2025-09-22T03:24:20.535229,"ICICIBANK breaking resistance! Target 1650, SL 3200. #intraday #stockpick",30,63,20,#intraday|#stockpick,,https://twitter.com/user/status/1762339398420554148,False
NiftyAnalyst,529429,2353061109629301919,2025-09-22T03:22:44.214163,Sensex fell by 250 points today. IT leading the correction. #sensex #stockmarket,130,716,52,#sensex|#stockmarket,,https://twitter.com/user/status/4790817696706727250,False
InvestmentAdvice,842703,9031745206677780954,2025-09-22T03:16:44.728032,"Pharma index outperformed by 4.1%. Top picks: RELIANCE, ONGC #sectoral #investment",99,659,49,#sectoral|#investment,,https://twitter.com/user/status/1844117881494141081,False
TradingSetups,322247,2488558528265457194,2025-09-22T03:14:52.110399,"Auto index gained by 1.8%. Top picks: RELIANCE, ONGC #sectoral #investment",101,227,27,#sectoral|#investment,,https://twitter.com/user/status/2398331945591386409,True
StockMarketExpert,540855,2409228983478829741,2025-09-22T03:13:54.140435,IT stocks sideways ahead of earnings. SBI looks bearish. #itstocks #earnings,133,795,9,#itstocks|#earnings,,https://twitter.com/user/status/9532943759534437483,False
MarketWatch_IN,307653,8500106300986385543,2025-09-22T03:00:29.549837,"IT index declined by 0.9%. Top picks: RELIANCE, ONGC #sectoral #investment",82,402,46,#sectoral|#investment,,https://twitter.com/user/status/1524983746535574976,False
MarketMoves,464229,3469503197307210171,2025-09-22T02:59:56.810564,"Banking index outperformed by 2.5%. Top picks: TCS, INFY #sectoral #investment",1,712,56,#sectoral|#investment,,https://twitter.com/user/status/1768376784098820795,False
TechnicalTrader,249602,8450182033385779529,2025-09-22T02:59:32.905643,"Energy index outperformed by 2.5%. Top picks: HDFC, ICICI #sectoral #investment",115,712,0,#sectoral|#investment,,https://twitter.com/user/status/2894929270450689931,True
StockAlerts,995988,7536708392386363838,2025-09-22T02:57:44.423560,"TCS breaking triangle pattern! Target 3500, SL 2650. #intraday #stockpick",104,474,72,#intraday|#stockpick,,https://twitter.com/user/status/7499489834791401529,True
StockAlerts,133122,9898067347745272052,2025-09-22T02:57:18.650544,"SBI breaking support! Target 3500, SL 3900. #intraday #stockpick",14,454,62,#intraday|#stockpick,,https://twitter.com/user/status/1943390351483721475,True
TradingGuru123,262051,8094358053372304354,2025-09-22T02:37:53.448543,"Auto index declined by 3.2%. Top picks: HDFC, ICICI #sectoral #investment",85,640,65,#sectoral|#investment,,https://twitter.com/user/status/8438434381873165016,False
StockAlerts,980831,9231466817347622773,2025-09-22T02:34:27.535688,Sensex fell by 180 points today. Auto leading the decline. #sensex #stockmarket,7,289,4,#sensex|#stockmarket,,https://twitter.com/user/status/9634281494836566161,False
MarketBuzz24,795834,3608298593102712256,2025-09-22T02:33:50.217912,"ICICIBANK breaking resistance! Target 2800, SL 3200. #intraday #stockpick",29,326,55,#intraday|#stockpick,,https://twitter.com/user/status/9003106996017266956,True
TechnicalTrader,436369,2949681906432019000,2025-09-22T02:19:51.711161,"Banking index declined by 2.5%. Top picks: TCS, INFY #sectoral #investment",57,346,31,#sectoral|#investment,,https://twitter.com/user/status/6702918601513570011,False
DayTradingTips,406947,8874342964830605467,2025-09-22T02:12:26.522417,"WIPRO breaking flag pattern! Target 4200, SL 1580. #intraday #stockpick",52,739,75,#intraday|#stockpick,,https://twitter.com/user/status/3667315813472791024,False
TechnicalTrader,262846,5874276802415118155,2025-09-22T02:09:52.754392,"WIPRO breaking resistance! Target 2800, SL 2650. #intraday #stockpick",147,236,18,#intraday|#stockpick,,https://twitter.com/user/status/1103427278858424801,True
MarketWatch_IN,405294,8792542540471490766,2025-09-22T02:05:11.358327,"IT index declined by 1.8%. Top picks: HDFC, ICICI #sectoral #investment",1,793,30,#sectoral|#investment,,https://twitter.com/user/status/7839314390845893500,True
MarketWatch_IN,673113,9991609822219745541,2025-09-22T01:59:42.768656,"FMCG index outperformed by 2.5%. Top picks: TCS, INFY #sectoral #investment",5,85,11,#sectoral|#investment,,https://twitter.com/user/status/7166518087018746258,True
StockPicksDaily,309774,5152462324701493622,2025-09-22T01:57:35.687927,Sensex gained by 320 points today. Energy leading the rally. #sensex #stockmarket,128,611,28,#sensex|#stockmarket,,https://twitter.com/user/status/7527810351077256079,False
TradingSetups,409011,5939583210384869411,2025-09-22T01:56:53.931608,"RELIANCE breaking resistance! Target 3500, SL 1580. #intraday #stockpick",139,719,20,#intraday|#stockpick,,https://twitter.com/user/status/9113210210295551008,False
SwingTraderIN,484982,8867420618956844758,2025-09-22T01:55:49.503564,"Energy index outperformed by 1.8%. Top picks: TCS, INFY #sectoral #investment",52,343,51,#sectoral|#investment,,https://twitter.com/user/status/9158188658223479765,False
MarketBuzz24,132872,9628591158093921474,2025-09-22T01:52:40.856555,Sensex closed flat by 400 points today. Pharma leading the decline. #sensex #stockmarket,66,453,32,#sensex|#stockmarket,,https://twitter.com/user/status/7168839400490578120,True
StockPicksDaily,344376,4918348113427322939,2025-09-22T01:49:59.178026,"Energy index outperformed by 4.1%. Top picks: HDFC, ICICI #sectoral #investment",115,265,15,#sectoral|#investment,,https://twitter.com/user/status/2940087019666221805,False
StockPicksDaily,665836,3977710961313667117,2025-09-22T01:45:10.477387,FII selling worth ₹650 crores in IT today. Impact on ICICIBANK? #fii #markets,121,530,52,#fii|#markets,,https://twitter.com/user/status/5805729935153021544,True
MarketMoves,987503,3508731807380117831,2025-09-22T01:45:06.712820,"SBI breaking support! Target 2800, SL 850. #intraday #stockpick",58,269,23,#intraday|#stockpick,,https://twitter.com/user/status/8513762115839142896,True
TradersPro,979204,7560073579358502418,2025-09-22T01:45:02.805964,FII profit booking worth ₹1800 crores in IT today. Impact on ITC? #fii #markets,30,224,49,#fii|#markets,,https://twitter.com/user/status/7513765535142235958,False
InvestmentAdvice,134932,7451245313531371797,2025-09-22T01:36:18.260295,IT stocks volatile ahead of earnings. INFY looks bullish. #itstocks #earnings,46,785,22,#itstocks|#earnings,,https://twitter.com/user/status/6013366828840157468,True
InvestmentAdvice,288544,8546017194405034284,2025-09-22T01:32:57.847560,"ITC breaking resistance! Target 1650, SL 3900. #intraday #stockpick",53,631,17,#intraday|#stockpick,,https://twitter.com/user/status/4603546486951615999,False
StockMarketExpert,513759,7440476945633458064,2025-09-22T01:32:19.051168,"ITC breaking triangle pattern! Target 3500, SL 850. #intraday #stockpick",97,778,55,#intraday|#stockpick,,https://twitter.com/user/status/9044516008984544854,False
EquityResearch,666382,5285298851307207901,2025-09-22T01:29:24.111193,"SBI breaking flag pattern! Target 1650, SL 2650. #intraday #stockpick",72,660,16,#intraday|#stockpick,,https://twitter.com/user/status/4998875624001027608,True
MarketMoves,534003,5861429476759463264,2025-09-22T01:24:56.055282,Sensex fell by 180 points today. FMCG leading the rally. #sensex #stockmarket,107,193,29,#sensex|#stockmarket,,https://twitter.com/user/status/8770733884081994162,True
EquityResearch,119652,1360216611878802474,2025-09-22T01:23:12.668454,Sensex gained by 180 points today. IT leading the decline. #sensex #stockmarket,8,707,52,#sensex|#stockmarket,,https://twitter.com/user/status/8632589994630035146,False
FundamentalFirst,352597,4583320654494130128,2025-09-22T01:21:07.042587,FII buying worth ₹1800 crores in FMCG today. Impact on SBI? #fii #markets,59,44,26,#fii|#markets,,https://twitter.com/user/status/4112855896659862375,False
TradingGuru123,451917,3993905045956394483,2025-09-22T01:16:43.855185,Sensex fell by 400 points today. Banking leading the decline. #sensex #stockmarket,33,665,50,#sensex|#stockmarket,,https://twitter.com/user/status/3448170338716539273,False
DayTradingTips,668438,9848297078567185792,2025-09-22T01:10:18.321100,IT stocks steady ahead of earnings. ITC looks bearish. #itstocks #earnings,132,695,38,#itstocks|#earnings,,https://twitter.com/user/status/5282034577257100393,False
